Champion,wr,wrdelta,rankwr,Pick Rate,Ban Rate,PBI Index,PBIno,lane,games,rank,wrdiff
Fizz,53.44,3.36,52.81,3.08,2.73,2.0,3.1746031746031975,middle lane,8731,MASTER,0.6299999999999955
Varus,51.21,2.23,52.81,4.60,4.91,-8.0,-4.999999999999996,bottom lane,13031,MASTER,-1.6000000000000014
Diana,52.47,3.1,52.81,2.89,3.08,-1.0,-2.9411764705882057,jungle lane,8180,MASTER,-0.3400000000000034
Warwick,54.76,3.54,52.81,1.52,0.71,3.0,1.5384615384615419,jungle lane,4308,MASTER,1.9499999999999957
Morgana,52.06,3.41,52.81,2.31,7.80,-2.0,-2.6666666666666665,support lane,6543,MASTER,-0.75
Vex,54.82,3.79,52.81,2.36,2.45,5.0,2.487562189054729,middle lane,6677,MASTER,2.009999999999998
Kai'Sa,50.16,2.59,52.81,15.07,2.50,-41.0,-15.471698113207514,bottom lane,42697,MASTER,-2.6500000000000057
Kled,54.55,3.28,52.81,1.68,0.63,3.0,1.7241379310344878,top lane,4750,MASTER,1.7399999999999949
Evelynn,53.93,3.42,52.81,2.22,2.40,3.0,2.6785714285714346,jungle lane,6290,MASTER,1.1199999999999974
Maokai,52.86,2.49,52.81,1.50,0.11,0.0,0.0,support lane,4260,MASTER,0.04999999999999716
Ziggs,53.53,1.67,52.81,1.81,0.36,1.0,1.388888888888891,bottom lane,5126,MASTER,0.7199999999999989
Rumble,52.28,1.96,52.81,3.54,2.91,-2.0,-3.7735849056603694,top lane,10030,MASTER,-0.5300000000000011
Zac,53.43,3.8,52.81,2.15,1.39,1.0,1.6129032258064582,jungle lane,6098,MASTER,0.6199999999999974
Nilah,53.85,3.18,52.81,1.16,2.46,1.0,0.9615384615384623,bottom lane,3300,MASTER,1.0399999999999991
Teemo,54.27,3.48,52.81,2.90,2.39,4.0,2.739726027397259,top lane,8229,MASTER,1.4600000000000009
Kalista,51.53,1.67,52.81,1.66,0.34,-2.0,-1.5624999999999987,bottom lane,4700,MASTER,-1.2800000000000011
Annie,53.64,1.95,52.81,3.13,0.72,3.0,3.614457831325309,middle lane,8866,MASTER,0.8299999999999983
Kassadin,51.88,3.31,52.81,2.95,4.63,-3.0,-3.2258064516129044,middle lane,8359,MASTER,-0.9299999999999997
Zeri,49.99,1.95,52.81,3.01,0.35,-9.0,-3.191489361702127,bottom lane,8527,MASTER,-2.8200000000000003
Ornn,53.69,3.8,52.81,5.41,0.63,5.0,5.681818181818211,top lane,15337,MASTER,0.8799999999999955
Ambessa,49.46,2.47,52.81,4.81,19.42,-20.0,-5.970149253731341,jungle lane,13633,MASTER,-3.3500000000000014
Cho'Gath,54.71,3.87,52.81,2.12,0.42,4.0,2.1052631578947385,top lane,5997,MASTER,1.8999999999999986
Tahm Kench,52.29,2.92,52.81,1.34,0.80,-1.0,-1.9230769230769116,support lane,3802,MASTER,-0.5200000000000031
Urgot,54.02,3.28,52.81,2.75,0.65,3.0,2.479338842975205,top lane,7786,MASTER,1.2100000000000009
Sion,51.42,2.64,52.81,5.29,1.17,-7.0,-5.035971223021581,top lane,14993,MASTER,-1.3900000000000006
Hwei,51.85,3.05,52.81,4.10,1.68,-4.0,-4.166666666666663,middle lane,11607,MASTER,-0.9600000000000009
Quinn,53.96,2.26,52.81,0.91,0.58,1.0,0.8695652173913054,top lane,2589,MASTER,1.1499999999999986
Galio,50.96,2.27,52.81,3.24,1.49,-6.0,-3.2432432432432408,middle lane,9170,MASTER,-1.8500000000000014
Dr. Mundo,52.24,3.28,52.81,3.01,2.95,-2.0,-3.5087719298245594,top lane,8532,MASTER,-0.5700000000000003
Rammus,53.26,3.61,52.81,1.00,1.65,0.0,0.0,jungle lane,2839,MASTER,0.44999999999999574
Veigar,53.3,4.11,52.81,2.34,0.58,1.0,2.0408163265306336,middle lane,6617,MASTER,0.4899999999999949
Kennen,52.42,2.58,52.81,2.41,2.47,-1.0,-2.5641025641025603,top lane,6822,MASTER,-0.39000000000000057
Vi,51.34,2.43,52.81,4.03,1.10,-6.0,-4.081632653061227,jungle lane,11413,MASTER,-1.4699999999999989
Yuumi,47.72,2.85,52.81,3.98,7.80,-22.0,-4.322200392927305,support lane,11272,MASTER,-5.090000000000003
Wukong,52.28,4.32,52.81,1.77,0.45,-1.0,-1.8867924528301847,jungle lane,5015,MASTER,-0.5300000000000011
Mordekaiser,53.09,3.98,52.81,3.61,3.46,1.0,3.571428571428557,top lane,10223,MASTER,0.28000000000000114
Gragas,52.11,2.33,52.81,2.86,0.75,-2.0,-2.8571428571428457,top lane,8090,MASTER,-0.7000000000000028
K'Sante,50.61,1.96,52.81,5.23,2.64,-12.0,-5.454545454545448,top lane,14806,MASTER,-2.200000000000003
Ryze,50.05,2.75,52.81,4.06,1.12,-11.0,-3.9855072463768044,middle lane,11510,MASTER,-2.760000000000005
Sejuani,51.3,3.9,52.81,1.14,0.10,-2.0,-1.3245033112582736,jungle lane,3230,MASTER,-1.5100000000000051
Renekton,51.5,2.95,52.81,5.88,5.37,-8.0,-6.106870229007623,top lane,16645,MASTER,-1.3100000000000023
Amumu,48.59,2.52,52.81,0.86,0.46,-4.0,-0.9478672985781993,jungle lane,2445,MASTER,-4.219999999999999
Malzahar,51.83,4.15,52.81,5.36,5.25,-6.0,-6.122448979591812,middle lane,15183,MASTER,-0.980000000000004
Sett,52.04,4.03,52.81,3.04,1.27,-2.0,-2.5974025974025867,top lane,8619,MASTER,-0.7700000000000031
Gnar,51.78,3.02,52.81,4.50,1.58,-5.0,-4.854368932038829,top lane,12762,MASTER,-1.0300000000000011
Nasus,51.84,3.58,52.81,2.13,2.53,-2.0,-2.0618556701030952,top lane,6048,MASTER,-0.9699999999999989
Heimerdinger,53.05,3.25,52.81,0.91,0.89,0.0,0.0,top lane,2571,MASTER,0.23999999999999488
Volibear,52.26,3.93,52.81,2.24,1.25,-1.0,-1.8181818181818041,top lane,6339,MASTER,-0.5500000000000043
Illaoi,52.63,3.55,52.81,1.57,1.85,0.0,0.0,top lane,4437,MASTER,-0.17999999999999972
Trundle,52.4,2.3,52.81,0.69,0.21,0.0,0.0,top lane,1941,MASTER,-0.4100000000000037
Yorick,51.48,3.14,52.81,2.55,3.91,-4.0,-3.007518796992469,top lane,7216,MASTER,-1.3300000000000054
Mel,46.35,2.73,52.81,2.65,24.15,-23.0,-3.560371517027863,middle lane,7516,MASTER,-6.460000000000001
Azir,48.12,2.92,52.81,2.06,0.34,-10.0,-2.132196162046906,middle lane,5850,MASTER,-4.690000000000005
Lee Sin,50.56,0.33,49.92,13.38,15.00,10.0,15.624999999999986,jungle lane,89542,DIAMOND,0.6400000000000006
Zed,52.0,-0.22,49.92,9.69,31.65,29.0,13.942307692307704,middle lane,64826,DIAMOND,2.0799999999999983
Thresh,51.01,0.0,49.92,12.60,7.56,15.0,13.761467889908303,support lane,84316,DIAMOND,1.0899999999999963
Smolder,53.68,-0.06,49.92,19.58,17.48,89.0,23.67021276595746,bottom lane,131003,DIAMOND,3.759999999999998
Seraphine,52.52,0.42,49.92,10.64,4.49,29.0,11.153846153846148,support lane,71208,DIAMOND,2.6000000000000014
Jinx,51.39,0.29,49.92,10.82,2.93,16.0,10.884353741496607,bottom lane,72393,DIAMOND,1.4699999999999989
Rek'Sai,52.55,-0.62,49.92,2.78,2.02,7.0,2.6615969581749095,jungle lane,18633,DIAMOND,2.6299999999999955
Vladimir,51.45,-0.23,49.92,4.47,6.12,7.0,4.575163398692807,middle lane,29915,DIAMOND,1.5300000000000011
Bel'Veth,51.76,-0.58,49.92,2.05,3.91,4.0,2.173913043478265,jungle lane,13739,DIAMOND,1.8399999999999963
Senna,51.2,-0.44,49.92,5.84,1.81,8.0,6.249999999999995,support lane,39075,DIAMOND,1.2800000000000011
Master Yi,51.06,0.22,49.92,5.94,13.94,8.0,7.017543859649119,jungle lane,39719,DIAMOND,1.1400000000000006
Soraka,51.17,-0.54,49.92,5.55,2.59,7.0,5.6,support lane,37131,DIAMOND,1.25
Ahri,50.62,-0.16,49.92,10.98,4.71,8.0,11.428571428571498,middle lane,73483,DIAMOND,0.6999999999999957
Pyke,50.21,0.35,49.92,6.26,27.99,3.0,10.344827586206927,support lane,41874,DIAMOND,0.28999999999999915
Olaf,52.38,-0.33,49.92,2.66,2.78,7.0,2.8455284552845517,top lane,17791,DIAMOND,2.460000000000001
Shaco,51.25,0.21,49.92,4.41,14.83,7.0,5.263157894736849,jungle lane,29518,DIAMOND,1.3299999999999983
Nami,50.12,-0.85,49.92,15.75,3.78,3.0,15.00000000000032,support lane,105354,DIAMOND,0.19999999999999574
Irelia,50.57,-0.15,49.92,4.42,15.14,3.0,4.615384615384626,top lane,29602,DIAMOND,0.6499999999999986
Blitzcrank,50.98,0.32,49.92,5.00,11.16,6.0,5.660377358490591,support lane,33445,DIAMOND,1.0599999999999952
Xerath,52.18,0.2,49.92,6.04,7.27,15.0,6.637168141592926,middle lane,40422,DIAMOND,2.259999999999998
Kayn,50.63,0.21,49.92,6.45,3.59,5.0,7.042253521126752,jungle lane,43159,DIAMOND,0.7100000000000009
Ashe,52.31,0.24,49.92,15.53,9.75,41.0,17.154811715481166,bottom lane,103933,DIAMOND,2.3900000000000006
Singed,52.08,-0.53,49.92,3.09,1.12,7.0,3.240740740740746,top lane,20657,DIAMOND,2.1599999999999966
Lissandra,50.84,-0.33,49.92,5.06,2.98,5.0,5.434782608695642,middle lane,33860,DIAMOND,0.9200000000000017
Rell,50.93,-0.68,49.92,3.42,0.99,3.0,2.970297029702976,support lane,22866,DIAMOND,1.009999999999998
Katarina,50.43,-0.65,49.92,7.02,11.48,4.0,7.8431372549019915,middle lane,46956,DIAMOND,0.509999999999998
Shyvana,52.3,0.75,49.92,5.81,7.85,15.0,6.302521008403374,jungle lane,38894,DIAMOND,2.3799999999999955
Twisted Fate,51.44,0.36,49.92,4.80,1.09,7.0,4.605263157894749,middle lane,32115,DIAMOND,1.519999999999996
Zilean,51.94,-0.43,49.92,3.12,1.57,6.0,2.970297029702976,support lane,20862,DIAMOND,2.019999999999996
Riven,50.31,-0.28,49.92,3.59,3.14,1.0,2.5641025641025603,top lane,24005,DIAMOND,0.39000000000000057
Naafiri,49.97,-0.01,49.92,7.94,34.83,1.0,20.000000000001137,jungle lane,53125,DIAMOND,0.04999999999999716
Janna,50.74,-0.88,49.92,4.34,1.03,4.0,4.878048780487803,support lane,29019,DIAMOND,0.8200000000000003
Nocturne,51.45,0.27,49.92,7.35,12.75,13.0,8.496732026143784,jungle lane,49161,DIAMOND,1.5300000000000011
Samira,50.68,0.2,49.92,4.66,5.90,4.0,5.263157894736856,bottom lane,31212,DIAMOND,0.759999999999998
Gangplank,51.15,0.03,49.92,4.97,4.88,6.0,4.878048780487817,top lane,33278,DIAMOND,1.2299999999999969
Talon,49.81,-1.1,49.92,5.78,10.12,-1.0,-9.090909090909138,jungle lane,38703,DIAMOND,-0.10999999999999943
Milio,50.55,-0.13,49.92,7.75,5.34,5.0,7.936507936507994,support lane,51849,DIAMOND,0.6299999999999955
Kayle,53.01,0.02,49.92,2.92,3.74,9.0,2.9126213592233046,top lane,19555,DIAMOND,3.0899999999999963
Anivia,50.64,-0.2,49.92,3.57,5.47,3.0,4.166666666666673,middle lane,23854,DIAMOND,0.7199999999999989
Graves,49.88,0.05,49.92,12.04,19.32,-1.0,-25.000000000000533,jungle lane,80583,DIAMOND,-0.03999999999999915
Leona,51.51,0.39,49.92,5.92,5.14,10.0,6.2893081761006435,support lane,39578,DIAMOND,1.5899999999999963
Shen,50.83,-0.56,49.92,4.12,1.50,4.0,4.395604395604412,top lane,27539,DIAMOND,0.9099999999999966
Sona,50.46,-1.32,49.92,4.00,0.53,2.0,3.7037037037037095,support lane,26794,DIAMOND,0.5399999999999991
Garen,50.94,0.44,49.92,7.11,6.62,8.0,7.8431372549019915,top lane,47581,DIAMOND,1.019999999999996
Diana,51.1,0.25,49.92,3.16,4.03,4.0,3.389830508474577,middle lane,21159,DIAMOND,1.1799999999999997
Fiddlesticks,51.46,0.06,49.92,2.50,1.70,4.0,2.5974025974025987,jungle lane,16721,DIAMOND,1.5399999999999991
Vel'Koz,50.26,0.26,49.92,2.59,1.09,1.0,2.9411764705882675,support lane,17359,DIAMOND,0.3399999999999963
Warwick,52.2,1.06,49.92,2.27,1.41,5.0,2.1929824561403497,jungle lane,15179,DIAMOND,2.280000000000001
Camille,50.39,-0.46,49.92,3.26,1.03,2.0,4.255319148936181,top lane,21821,DIAMOND,0.46999999999999886
Lucian,50.06,0.41,49.92,9.12,3.36,1.0,7.142857142857114,bottom lane,61006,DIAMOND,0.14000000000000057
Vayne,49.6,0.11,49.92,6.59,13.21,-2.0,-6.249999999999995,bottom lane,44085,DIAMOND,-0.3200000000000003
Miss Fortune,50.54,0.57,49.92,5.43,0.84,3.0,4.8387096774193745,bottom lane,36338,DIAMOND,0.6199999999999974
Tryndamere,51.1,-0.26,49.92,2.49,1.80,3.0,2.542372881355933,top lane,16682,DIAMOND,1.1799999999999997
Briar,50.97,0.89,49.92,4.37,7.68,5.0,4.761904761904775,jungle lane,29261,DIAMOND,1.0499999999999972
Malphite,51.37,0.41,49.92,6.50,19.32,12.0,8.27586206896554,top lane,43496,DIAMOND,1.4499999999999957
Aurelion Sol,50.22,0.33,49.92,2.50,0.91,1.0,3.333333333333365,middle lane,16703,DIAMOND,0.29999999999999716
Lillia,51.14,-0.35,49.92,3.41,1.97,4.0,3.278688524590167,jungle lane,22807,DIAMOND,1.2199999999999989
Skarner,49.68,-0.72,49.92,0.99,0.21,0.0,0.0,jungle lane,6623,DIAMOND,-0.240000000000002
Braum,50.91,0.1,49.92,6.36,9.09,7.0,7.070707070707107,support lane,42527,DIAMOND,0.9899999999999949
Brand,50.77,0.65,49.92,4.19,7.38,4.0,4.705882352941169,support lane,28055,DIAMOND,0.8500000000000014
Jhin,49.26,0.33,49.92,15.07,1.31,-10.0,-15.151515151515067,bottom lane,100865,DIAMOND,-0.6600000000000037
Kindred,50.01,-0.48,49.92,2.48,1.96,0.0,0.0,jungle lane,16582,DIAMOND,0.0899999999999963
Karma,49.48,-0.4,49.92,11.21,10.15,-5.0,-11.363636363636239,support lane,75025,DIAMOND,-0.44000000000000483
Nidalee,49.62,-0.09,49.92,2.30,1.19,-1.0,-3.333333333333286,jungle lane,15399,DIAMOND,-0.30000000000000426
Kog'Maw,51.09,-0.52,49.92,1.51,0.39,2.0,1.7094017094017069,bottom lane,10134,DIAMOND,1.1700000000000017
Draven,48.69,-0.86,49.92,4.58,16.60,-7.0,-5.691056910569087,bottom lane,30625,DIAMOND,-1.230000000000004
Quinn,51.85,0.74,49.92,1.06,0.69,2.0,1.0362694300518136,top lane,7066,DIAMOND,1.9299999999999997
Bard,49.72,-1.12,49.92,7.66,4.11,-2.0,-9.999999999999858,support lane,51245,DIAMOND,-0.20000000000000284
Poppy,51.87,-0.01,49.92,1.52,3.05,3.0,1.5384615384615419,support lane,10156,DIAMOND,1.9499999999999957
Fizz,51.07,0.38,49.92,3.94,4.44,5.0,4.347826086956527,middle lane,26336,DIAMOND,1.1499999999999986
Ivern,50.96,-0.83,49.92,1.29,0.48,1.0,0.9615384615384623,jungle lane,8655,DIAMOND,1.0399999999999991
Yone,49.94,0.12,49.92,5.31,4.19,0.0,0.0,top lane,35513,DIAMOND,0.01999999999999602
Ziggs,52.1,-0.12,49.92,1.58,0.47,3.0,1.3761467889908259,bottom lane,10582,DIAMOND,2.1799999999999997
Twitch,49.65,-0.45,49.92,4.40,6.08,-1.0,-3.7037037037036606,bottom lane,29408,DIAMOND,-0.2700000000000031
Nautilus,49.0,-0.14,49.92,9.32,13.90,-10.0,-10.869565217391283,support lane,62379,DIAMOND,-0.9200000000000017
Qiyana,49.62,-1.25,49.92,2.61,2.81,-1.0,-3.333333333333286,middle lane,17496,DIAMOND,-0.30000000000000426
Teemo,51.67,0.54,49.92,4.39,4.34,8.0,4.571428571428571,top lane,29357,DIAMOND,1.75
Karthus,49.06,-0.53,49.92,1.63,1.92,-1.0,-1.1627906976744193,jungle lane,10939,DIAMOND,-0.8599999999999994
Caitlyn,49.11,0.46,49.92,13.42,23.57,-14.0,-17.283950617283903,bottom lane,89820,DIAMOND,-0.8100000000000023
Pantheon,48.9,0.81,49.92,2.59,1.52,-3.0,-2.941176470588226,support lane,17298,DIAMOND,-1.0200000000000031
Nilah,51.85,-0.2,49.92,1.30,2.52,3.0,1.5544041450777204,bottom lane,8693,DIAMOND,1.9299999999999997
Udyr,50.05,-0.28,49.92,2.11,1.12,0.0,0.0,jungle lane,14093,DIAMOND,0.12999999999999545
Zoe,49.98,-0.26,49.92,3.52,6.30,0.0,0.0,middle lane,23552,DIAMOND,0.05999999999999517
Gwen,50.32,-0.75,49.92,2.35,3.50,1.0,2.500000000000009,top lane,15711,DIAMOND,0.3999999999999986
Ezreal,47.63,0.11,49.92,19.96,11.86,-52.0,-22.707423580786035,bottom lane,133576,DIAMOND,-2.289999999999999
Tristana,50.31,-0.37,49.92,3.23,1.03,1.0,2.5641025641025603,bottom lane,21609,DIAMOND,0.39000000000000057
Rammus,52.05,0.65,49.92,1.39,2.77,3.0,1.4084507042253551,jungle lane,9314,DIAMOND,2.1299999999999955
Viktor,50.19,0.12,49.92,9.35,5.41,3.0,11.111111111111274,middle lane,62546,DIAMOND,0.269999999999996
Lulu,49.17,-0.13,49.92,10.68,10.06,-9.0,-12.0,support lane,71456,DIAMOND,-0.75
Evelynn,50.49,-0.23,49.92,2.13,2.42,1.0,1.7543859649122797,jungle lane,14268,DIAMOND,0.5700000000000003
Taric,51.72,-0.04,49.92,1.14,0.16,2.0,1.111111111111113,support lane,7599,DIAMOND,1.7999999999999972
Xayah,50.32,0.12,49.92,3.26,0.61,1.0,2.500000000000009,bottom lane,21829,DIAMOND,0.3999999999999986
Vex,51.26,-0.15,49.92,2.36,3.11,3.0,2.2388059701492597,middle lane,15797,DIAMOND,1.3399999999999963
LeBlanc,49.94,0.33,49.92,4.05,15.64,0.0,0.0,middle lane,27066,DIAMOND,0.01999999999999602
Zyra,49.74,0.82,49.92,2.45,2.18,0.0,0.0,support lane,16365,DIAMOND,-0.17999999999999972
Xin Zhao,49.64,0.07,49.92,8.17,6.83,-2.0,-7.142857142857114,jungle lane,54690,DIAMOND,-0.28000000000000114
Yunara,47.35,-0.4,49.92,6.31,2.15,-17.0,-6.614785992217898,bottom lane,42209,DIAMOND,-2.5700000000000003
Akali,49.48,0.3,49.92,6.40,19.33,-3.0,-6.818181818181744,middle lane,42832,DIAMOND,-0.44000000000000483
Lux,49.31,0.93,49.92,4.54,2.36,-3.0,-4.9180327868852505,support lane,30362,DIAMOND,-0.6099999999999994
Kha'Zix,49.31,-0.37,49.92,5.81,4.35,-4.0,-6.557377049180334,jungle lane,38871,DIAMOND,-0.6099999999999994
Ornn,50.61,-0.54,49.92,5.08,0.77,4.0,5.797101449275382,top lane,34001,DIAMOND,0.6899999999999977
Maokai,50.53,0.25,49.92,1.58,0.15,1.0,1.6393442622950836,support lane,10575,DIAMOND,0.6099999999999994
Rengar,49.08,-0.65,49.92,4.47,11.32,-4.0,-4.761904761904742,jungle lane,29883,DIAMOND,-0.8400000000000034
Kai'Sa,47.76,0.15,49.92,14.83,2.46,-33.0,-15.277777777777752,bottom lane,99212,DIAMOND,-2.1600000000000037
Kled,50.58,-0.38,49.92,1.67,0.71,1.0,1.515151515151523,top lane,11180,DIAMOND,0.6599999999999966
Sylas,49.36,-0.27,49.92,6.50,11.98,-4.0,-7.142857142857114,middle lane,43479,DIAMOND,-0.5600000000000023
Jax,49.68,0.04,49.92,5.27,13.45,-1.0,-4.166666666666632,top lane,35236,DIAMOND,-0.240000000000002
Morgana,50.17,1.13,49.92,3.36,13.05,1.0,4.0,support lane,22459,DIAMOND,0.25
Corki,46.91,-1.95,49.92,2.36,0.57,-7.0,-2.3255813953488333,bottom lane,15808,DIAMOND,-3.010000000000005
Viego,49.34,0.11,49.92,9.35,8.10,-6.0,-10.344827586206927,jungle lane,62539,DIAMOND,-0.5799999999999983
Varus,47.93,-0.16,49.92,3.97,4.13,-8.0,-4.020100502512559,bottom lane,26576,DIAMOND,-1.990000000000002
Annie,50.72,-0.17,49.92,3.03,0.76,2.0,2.500000000000009,middle lane,20278,DIAMOND,0.7999999999999972
Aphelios,48.98,0.07,49.92,4.62,2.15,-4.0,-4.255319148936148,bottom lane,30882,DIAMOND,-0.9400000000000048
Sivir,48.78,-0.09,49.92,3.92,2.82,-5.0,-4.385964912280699,bottom lane,26229,DIAMOND,-1.1400000000000006
Fiora,49.81,-0.45,49.92,3.56,6.18,0.0,0.0,top lane,23834,DIAMOND,-0.10999999999999943
Yasuo,48.47,-0.04,49.92,7.06,17.60,-12.0,-8.275862068965502,middle lane,47253,DIAMOND,-1.4500000000000028
Vi,50.08,0.78,49.92,5.03,1.38,1.0,6.250000000000133,jungle lane,33659,DIAMOND,0.1599999999999966
Urgot,50.69,-0.64,49.92,2.44,0.73,2.0,2.5974025974026107,top lane,16358,DIAMOND,0.769999999999996
Kalista,47.0,-1.1,49.92,1.32,0.26,-4.0,-1.3698630136986294,bottom lane,8813,DIAMOND,-2.9200000000000017
Darius,49.66,-0.03,49.92,6.07,13.03,-2.0,-7.692307692307541,top lane,40626,DIAMOND,-0.2600000000000051
Akshan,49.85,-1.04,49.92,3.10,3.61,0.0,0.0,middle lane,20736,DIAMOND,-0.07000000000000028
Zeri,46.82,-0.81,49.92,2.90,0.35,-9.0,-2.9032258064516117,bottom lane,19380,DIAMOND,-3.1000000000000014
Ekko,48.78,-0.53,49.92,3.75,2.05,-4.0,-3.5087719298245594,jungle lane,25067,DIAMOND,-1.1400000000000006
Hecarim,48.44,-1.28,49.92,4.18,4.19,-6.0,-4.054054054054043,jungle lane,27953,DIAMOND,-1.480000000000004
Rakan,49.26,-0.92,49.92,3.26,0.30,-2.0,-3.0303030303030134,support lane,21807,DIAMOND,-0.6600000000000037
Jarvan IV,49.24,-0.33,49.92,8.03,1.97,-6.0,-8.82352941176471,jungle lane,53731,DIAMOND,-0.6799999999999997
Sett,50.38,0.38,49.92,4.35,2.09,2.0,4.3478260869565135,top lane,29128,DIAMOND,0.46000000000000085
Elise,49.32,0.16,49.92,2.42,2.06,-1.0,-1.6666666666666627,jungle lane,16169,DIAMOND,-0.6000000000000014
Neeko,48.4,-0.2,49.92,1.92,1.18,-3.0,-1.9736842105263117,support lane,12844,DIAMOND,-1.5200000000000031
Veigar,50.32,0.62,49.92,3.05,0.91,1.0,2.500000000000009,middle lane,20388,DIAMOND,0.3999999999999986
Aatrox,49.37,-0.08,49.92,6.58,8.85,-4.0,-7.2727272727272165,top lane,44025,DIAMOND,-0.5500000000000043
Zac,49.75,-0.12,49.92,2.58,1.21,0.0,0.0,jungle lane,17232,DIAMOND,-0.1700000000000017
Alistar,49.07,-0.53,49.92,3.73,1.61,-3.0,-3.5294117647058765,support lane,24955,DIAMOND,-0.8500000000000014
Mordekaiser,50.25,0.26,49.92,5.06,6.14,2.0,6.060606060606092,top lane,33842,DIAMOND,0.3299999999999983
Taliyah,48.66,-0.85,49.92,1.77,0.47,-2.0,-1.5873015873015808,middle lane,11866,DIAMOND,-1.2600000000000051
Cho'Gath,50.22,-0.33,49.92,2.19,0.56,1.0,3.333333333333365,top lane,14670,DIAMOND,0.29999999999999716
Swain,48.06,1.0,49.92,2.02,1.91,-4.0,-2.150537634408603,support lane,13542,DIAMOND,-1.8599999999999994
Ambessa,46.16,-0.63,49.92,3.88,13.83,-17.0,-4.521276595744674,jungle lane,25968,DIAMOND,-3.760000000000005
Jayce,48.32,-0.25,49.92,5.15,6.22,-9.0,-5.624999999999995,top lane,34454,DIAMOND,-1.6000000000000014
Tahm Kench,49.78,0.31,49.92,1.94,1.51,0.0,0.0,support lane,12990,DIAMOND,-0.14000000000000057
Aurora,49.12,-0.32,49.92,3.67,2.60,-3.0,-3.74999999999998,middle lane,24570,DIAMOND,-0.8000000000000043
Nunu & Willump,49.41,-0.96,49.92,2.09,0.61,-1.0,-1.9607843137254706,jungle lane,13992,DIAMOND,-0.5100000000000051
Trundle,50.78,1.38,49.92,0.91,0.23,1.0,1.1627906976744193,top lane,6069,DIAMOND,0.8599999999999994
Orianna,47.8,0.01,49.92,4.07,1.16,-9.0,-4.245283018867916,middle lane,27265,DIAMOND,-2.1200000000000045
Sion,49.58,-0.46,49.92,4.92,1.17,-2.0,-5.8823529411764115,top lane,32905,DIAMOND,-0.3400000000000034
Amumu,49.98,1.23,49.92,1.56,0.81,0.0,0.0,jungle lane,10424,DIAMOND,0.05999999999999517
Cassiopeia,49.31,-0.05,49.92,1.26,1.31,-1.0,-1.6393442622950836,middle lane,8433,DIAMOND,-0.6099999999999994
Heimerdinger,50.35,-0.26,49.92,0.89,1.13,0.0,0.0,top lane,5923,DIAMOND,0.4299999999999997
Nasus,50.07,0.52,49.92,2.72,3.55,0.0,0.0,top lane,18188,DIAMOND,0.14999999999999858
Zaahen,49.13,-0.87,49.92,2.58,2.89,-2.0,-2.531645569620256,top lane,17259,DIAMOND,-0.7899999999999991
Hwei,49.83,-0.16,49.92,4.27,1.94,0.0,0.0,middle lane,28585,DIAMOND,-0.09000000000000341
Sejuani,49.16,0.33,49.92,1.58,0.14,-1.0,-1.3157894736842017,jungle lane,10588,DIAMOND,-0.7600000000000051
Syndra,48.39,-0.83,49.92,4.21,2.76,-7.0,-4.575163398692807,middle lane,28154,DIAMOND,-1.5300000000000011
Yuumi,47.54,-0.15,49.92,5.60,7.79,-14.0,-5.882352941176464,support lane,37475,DIAMOND,-2.3800000000000026
Ryze,47.9,-0.44,49.92,3.28,0.86,-7.0,-3.46534653465346,middle lane,21949,DIAMOND,-2.020000000000003
Rumble,48.81,-0.15,49.92,2.83,1.82,-3.0,-2.702702702702704,top lane,18914,DIAMOND,-1.1099999999999994
Renata Glasc,47.63,-0.81,49.92,0.87,0.13,-2.0,-0.8733624454148475,support lane,5835,DIAMOND,-2.289999999999999
Galio,48.55,-0.13,49.92,2.86,1.31,-4.0,-2.9197080291970705,middle lane,19165,DIAMOND,-1.3700000000000045
Wukong,48.87,-0.15,49.92,2.17,0.50,-2.0,-1.904761904761897,jungle lane,14505,DIAMOND,-1.0500000000000043
Gragas,49.45,-0.08,49.92,2.56,0.74,-1.0,-2.1276595744680904,top lane,17109,DIAMOND,-0.46999999999999886
Dr. Mundo,49.43,0.12,49.92,2.96,3.93,-2.0,-4.081632653061208,top lane,19811,DIAMOND,-0.490000000000002
Kassadin,47.96,-1.52,49.92,2.56,3.42,-5.0,-2.5510204081632644,middle lane,17145,DIAMOND,-1.9600000000000009
K'Sante,48.33,-0.08,49.92,4.43,2.36,-7.0,-4.40251572327043,top lane,29628,DIAMOND,-1.5900000000000034
Malzahar,49.64,0.34,49.92,6.80,8.85,-2.0,-7.142857142857114,middle lane,45495,DIAMOND,-0.28000000000000114
Kennen,48.52,-0.55,49.92,2.30,2.14,-3.0,-2.142857142857145,top lane,15360,DIAMOND,-1.3999999999999986
Mel,46.21,0.43,49.92,2.96,26.55,-15.0,-4.043126684636118,middle lane,19814,DIAMOND,-3.710000000000001
Azir,46.12,-0.46,49.92,2.03,0.31,-8.0,-2.1052631578947345,middle lane,13606,DIAMOND,-3.8000000000000043
Renekton,48.93,0.15,49.92,5.77,4.70,-6.0,-6.060606060606048,top lane,38626,DIAMOND,-0.990000000000002
Illaoi,49.52,0.42,49.92,1.95,3.05,-1.0,-2.500000000000009,top lane,13061,DIAMOND,-0.3999999999999986
Volibear,48.92,0.27,49.92,2.92,2.03,-3.0,-3.0,top lane,19524,DIAMOND,-1.0
